age,mx_m,qx_m,lx_m,dx_m,ex_m,mx_f,qx_f,lx_f,dx_f,ex_f,year_start,year_end,k1t_m,k2t_m,ax_m,b1x_m,b2x_m,k1t_f,k2t_f,ax_f,b1x_f,b2x_f,log_mx_m,log_M1x_m,log_M2x_m,log_mx_f,log_M1x_f,log_M2x_f,E1x_m,E2x_m,E1x_f,E2x_f
83,0.104551,0.099357,37270.2,3703.0,6.06,0.073597,0.070985,52685.6,3739.9,7.22,2003,2005,1.8734544725460864,0.013308674983287527,-2.102062733056354,-0.08771642576810014,0.050700989091353815,1.5362584598175886,0.009118122751974822,-2.5017439940778177,-0.08126023290678573,0.03966353688372441,-2.2580802883517066,-2.266395463227358,-2.26572070024221,-2.6091510149476185,-2.626580714327615,-2.6262190573295316,-0.008315174875651365,-0.007640411890503351,-0.0174296993799965,-0.017068042381913173
84,0.113203,0.107139,33567.2,3596.4,5.67,0.080609,0.077486,48945.7,3792.6,6.74,2003,2005,1.8734544725460864,0.013308674983287527,-2.0087422229640164,-0.08201116500679718,0.044254155874658835,1.5362584598175886,0.009118122751974822,-2.39143160568086,-0.07894155747760101,0.03623507143449938,-2.1785726117974358,-2.162386406844716,-2.1617974426675204,-2.5181449731723333,-2.512706241187001,-2.512375845357735,0.01618620495271994,0.01677516912991539,0.005438731985332179,0.005769127814598374
85,0.123807,0.11659,29970.8,3494.3,5.29,0.091259,0.087277,45153.1,3940.8,6.26,2003,2005,1.8734544725460864,0.013308674983287527,-1.9173882062852468,-0.0762382626825218,0.050535802111714656,1.5362584598175886,0.009118122751974822,-2.2813058158431674,-0.07539387700681452,0.034415576556344064,-2.0890313775191403,-2.0602171204869606,-2.059544555921636,-2.394053661246182,-2.397130297213333,-2.396816491761712,0.028814257032179658,0.029486821597504154,-0.00307663596715102,-0.002762830515530279
86,0.138614,0.12963,26476.5,3432.1,4.92,0.102641,0.09763,41212.3,4023.6,5.81,2003,2005,1.8734544725460864,0.013308674983287527,-1.8249431614734375,-0.07182076374070799,0.03874998530387597,1.5362584598175886,0.009118122751974822,-2.1686407065518862,-0.07503185957708078,0.03242506804427875,-1.976062187226501,-1.9594960925251428,-1.9589803815651263,-2.2765178159318817,-2.283909035583022,-2.283613379832353,0.01656609470135817,0.017081805661374627,-0.007391219651140091,-0.00709556390047128
87,0.161044,0.149043,23044.4,3434.6,4.58,0.120192,0.113379,37188.7,4216.4,5.38,2003,2005,1.8734544725460864,0.013308674983287527,-1.7408809768548268,-0.06464358865657799,0.04458074841983531,1.5362584598175886,0.009118122751974822,-2.0619184109994237,-0.06927895205568127,0.030823300584647675,-1.826077659409644,-1.8619877971449224,-1.861394486453691,-2.1186648148363942,-2.168348787182261,-2.168067736543909,-0.0359101377352784,-0.03531682704404715,-0.049683972345866856,-0.049402921707514924
88,0.175886,0.161669,19609.8,3170.3,4.29,0.133296,0.124968,32972.3,4120.5,5.01,2003,2005,1.8734544725460864,0.013308674983287527,-1.6527377805600942,-0.05928710772537386,0.04361904288496953,1.5362584598175886,0.009118122751974822,-1.956556832066517,-0.06347305475652121,0.030038358082427996,-1.7379192210826513,-1.7638094776925175,-1.7632289660276794,-2.0151830597495834,-2.0540678494066875,-2.0537939559704244,-0.025890256609866213,-0.025309744945028134,-0.03888478965710407,-0.03861089622084091
89,0.194781,0.177495,16439.5,2917.9,4.03,0.149118,0.138772,28851.8,4003.8,4.65,2003,2005,1.8734544725460864,0.013308674983287527,-1.5668213591633617,-0.050374941648108594,0.04865209886330305,1.5362584598175886,0.009118122751974822,-1.8473258065655491,-0.0626267884009231,0.03348256921732635,-1.6358794284649325,-1.661196518898259,-1.6605490239272325,-1.9030173401519652,-1.9435367400576733,-1.9432314418814982,-0.025317090433326417,-0.024669595462299965,-0.040519399905708076,-0.04021410172953299
90,0.201439,0.183007,13521.6,2474.5,3.79,0.16225,0.150075,24848.0,3729.1,4.32,2003,2005,1.8734544725460864,0.013308674983287527,-1.51724475969952,-0.047550342571601636,0.053568848408899444,1.5362584598175886,0.009118122751974822,-1.7537654892331211,-0.054410122945062894,0.024376759917001264,-1.6022686729557691,-1.6063281616613856,-1.6056152312686824,-1.8186169233979377,-1.837353500907189,-1.8371312306179703,-0.004059488705616454,-0.003346558312913306,-0.018736577509251395,-0.018514307220032666
91,0.222226,0.200003,11047.0,2209.4,3.52,0.181683,0.166553,21119.0,3517.4,4.0,2003,2005,1.8734544725460864,0.013308674983287527,-1.4358931034595144,-0.04150284147376154,0.03216984971879668,1.5362584598175886,0.009118122751974822,-1.6543264195521779,-0.045004904168038415,0.033939415096972264,-1.5040603969207724,-1.5136467874419042,-1.5132186493677355,-1.705491868771627,-1.7234655843136066,-1.7231561205606223,-0.009586390521131749,-0.009158252446963111,-0.017973715541979685,-0.017664251788995333
92,0.246488,0.219443,8837.6,1939.3,3.28,0.2039,0.185036,17601.5,3256.9,3.7,2003,2005,1.8734544725460864,0.013308674983287527,-1.337355871978093,-0.03858592788500578,0.05115492786193358,1.5362584598175886,0.009118122751974822,-1.546312813152624,-0.04002555053668105,0.019522067861195633,-1.400441968225959,-1.4096448511515978,-1.4089640468428897,-1.5901256014017275,-1.6078024037734566,-1.6076243991623258,-0.009202882925638756,-0.008522078616930662,-0.017676802371729083,-0.01749879776059826
93,0.272062,0.239485,6898.2,1652.0,3.06,0.229941,0.206231,14344.6,2958.3,3.42,2003,2005,1.8734544725460864,0.013308674983287527,-1.2511868442647025,-0.033035586194370185,0.04935029594196369,1.5362584598175886,0.009118122751974822,-1.4449025750799835,-0.03520003858755668,0.029757217812557114,-1.3017252974843119,-1.3130775109737272,-1.3124207239247065,-1.4699325247054011,-1.498978932146023,-1.4987076021812509,-0.011352213489415286,-0.010695426440394673,-0.029046407440621813,-0.02877507747584973
94,0.28723,0.25116,5246.2,1317.6,2.87,0.254688,0.225919,11386.3,2572.4,3.18,2003,2005,1.8734544725460864,0.013308674983287527,-1.1763427262009012,-0.03588001599199682,0.030557826252997827,1.5362584598175886,0.009118122751974822,-1.3522793551608834,-0.0302765219152979,0.04077500185065539,-1.2474719904387896,-1.2435623026361327,-1.2431556184583357,-1.3677160123586982,-1.3987919180871125,-1.3984201266150262,0.0039096878026569915,0.004316371980453981,-0.031075905728414233,-0.03070411425632802
95,0.326127,0.280404,3928.6,1101.6,2.66,0.277751,0.243882,8813.9,2149.6,2.97,2003,2005,1.8734544725460864,0.013308674983287527,-1.0887107138654537,-0.022786606399003356,0.044582298513372254,1.5362584598175886,0.009118122751974822,-1.2654227048292208,-0.022923550749020416,0.03708963961792086,-1.1204684029261878,-1.131400383537814,-1.1308070522168916,-1.2810302501088429,-1.3006392035964613,-1.3003010157095987,-0.010931980611626146,-0.010338649290703827,-0.019608953487618486,-0.0192707656007558
96,0.345687,0.294743,2827.0,833.2,2.5,0.302027,0.262401,6664.4,1748.7,2.76,2003,2005,1.8734544725460864,0.013308674983287527,-1.0158187808976522,-0.023155078477250898,0.039249190385789764,1.5362584598175886,0.009118122751974822,-1.1719301626630287,-0.02084659504817997,0.047701420629504394,-1.0622215376213435,-1.0591987662330136,-1.058676411514812,-1.1972388616300547,-1.2039559206641868,-1.2035209732554433,0.003022771388329959,0.003545126106531571,-0.006717059034132111,-0.006282111625388609
97,0.374142,0.315181,1993.8,628.4,2.34,0.335092,0.287006,4915.6,1410.8,2.56,2003,2005,1.8734544725460864,0.013308674983287527,-0.9395566815299443,-0.009113898869597094,0.06967497178677283,1.5362584598175886,0.009118122751974822,-1.0996270760247349,-0.014958628722767911,0.061086745077279084,-0.9831198744831073,-0.9566311561295238,-0.9557038745755438,-1.093350157994454,-1.1226073959473575,-1.1220503995072242,0.026488718353583574,0.027415999907563493,-0.02925723795290347,-0.028700241512770175
98,0.404562,0.336495,1365.4,459.4,2.19,0.365694,0.309164,3504.8,1083.6,2.4,2003,2005,1.8734544725460864,0.013308674983287527,-0.8831443927481847,-0.007759536774253826,0.02060551449037554,1.5362584598175886,0.009118122751974822,-1.028126436408878,-0.0025735542855879973,0.04610033773903203,-0.9049502785801535,-0.8976815316227963,-0.8974072995275805,-1.0059583608522902,-1.0320800809519124,-1.0316597324135004,0.007268746957357242,0.007542979052573062,-0.026121720099622214,-0.025701371561210218
99,0.428571,0.352941,905.9,319.7,2.05,0.390554,0.326748,2421.3,791.1,2.24,2003,2005,1.8734544725460864,0.013308674983287527,-0.8293201073693042,-0.004820180206975861,0.09525722313637347,1.5362584598175886,0.009118122751974822,-0.9605366299493271,0.001889756206700045,0.06393509566112879,-0.8472988603877036,-0.8383504955365412,-0.8370827481140087,-0.9401890350118217,-0.9576334759897913,-0.957050507939394,0.00894836485116246,0.0102161122736949,-0.0174444409779696,-0.01686147292757223
100,0.484783,0.390201,586.2,228.7,1.89,0.41909,0.346486,1630.1,564.8,2.09,2003,2005,1.8734544725460864,0.013308674983287527,-0.7358568232477923,-0.0038971862237009982,0.037347577889186745,1.5362584598175886,0.009118122751974822,-0.8600719451517826,-0.005280406782162253,0.05804205204003671,-0.7240539108484597,-0.74315802420893,-0.7426609774333898,-0.869669584989563,-0.8681840147421576,-0.86765478018688,-0.019104113360470243,-0.018607066584930054,0.0014855702474054766,0.0020148048026830123
0,0.005591,0.005576,100000.0,557.6,76.87,0.004564,0.004553,100000.0,455.3,81.24,2004,2006,2.0938608810809,-0.07652488115390532,-4.905466458501822,-0.14786133805079907,-0.17803104008716006,1.7169947492079132,-0.052429205823855574,-5.139286346142019,-0.16692425339668157,-0.19894405990787525,-5.186597116937629,-5.215067530070669,-5.201443725886293,-5.389555846982308,-5.425894412739573,-5.4154639336752295,-0.02847041313303933,-0.014846608948663409,-0.036338565757264796,-0.02590808669292155
1,0.000408,0.000408,99442.4,40.5,76.3,0.000384,0.000384,99544.7,38.2,80.62,2004,2006,2.0938608810809,-0.07652488115390532,-7.5293321233443296,-0.14675162928692462,-0.07309432520653031,1.7169947492079132,-0.052429205823855574,-7.679118272897474,-0.1791738111103734,-0.14006509319244181,-7.804243383560112,-7.836609619143108,-7.831016084593653,-7.864868005376548,-7.986758765769556,-7.979415264169832,-0.03236623558299545,-0.02677270103354079,-0.12189076039300861,-0.11454725879328453
2,0.000242,0.000242,99401.9,24.0,75.33,0.000186,0.000186,99506.5,18.5,79.65,2004,2006,2.0938608810809,-0.07652488115390532,-8.017684830907566,-0.1521068784149853,-0.027579433558726458,1.7169947492079132,-0.052429205823855574,-8.220972395371998,-0.19173806570495855,-0.0733619800339124,-8.326572831807587,-8.336175473364033,-8.334064960488659,-8.589763884251074,-8.550185647410693,-8.54633933705985,-0.0096026415564463,-0.007492128681072074,0.039578236840380754,0.043424547191223795
3,0.000183,0.000183,99377.9,18.2,74.35,0.000146,0.000146,99487.9,14.6,78.66,2004,2006,2.0938608810809,-0.07652488115390532,-8.306788912206644,-0.17566472043834608,-0.09871908737750454,1.7169947492079132,-0.052429205823855574,-8.505920660791501,-0.16193485834111204,-0.21849156047976637,-8.606024405122852,-8.67460639851851,-8.667051932089324,-8.831903936255937,-8.783961962276917,-8.772506623281748,-0.06858199339565729,-0.06102752696647151,0.04794197397901989,0.059397312974189376
4,0.000125,0.000125,99359.7,12.4,73.37,0.000116,0.000116,99473.4,11.5,77.67,2004,2006,2.0938608810809,-0.07652488115390532,-8.521435392969726,-0.18179053040223916,0.03875893525794055,1.7169947492079132,-0.052429205823855574,-8.736447701433342,-0.17551266418762737,-0.3291646947623882,-8.987196820661973,-8.902079473129923,-8.905045496044188,-9.06192036685791,-9.037802024262989,-9.020544180731346,0.08511734753204969,0.08215132461778474,0.02411834259492096,0.04137618612656446
5,0.000112,0.000112,99347.3,11.1,72.37,9.6e-05,9.6e-05,99461.8,9.5,76.68,2004,2006,2.0938608810809,-0.07652488115390532,-8.646682643458051,-0.17073277051717226,-0.1733205013113886,1.7169947492079132,-0.052429205823855574,-8.867884070339697,-0.1779359678594077,-0.01929446728713029,-9.09701168666918,-9.004173312762521,-8.990909981998133,-9.251162366496438,-9.173399192849528,-9.17238759925287,0.09283837390665894,0.10610170467104751,0.07776317364690932,0.07877476724356747
6,0.000119,0.000119,99336.2,11.8,71.38,0.000109,0.000109,99452.3,10.8,75.69,2004,2006,2.0938608810809,-0.07652488115390532,-8.691927807741532,-0.1575148020296959,-0.11002790448972143,1.7169947492079132,-0.052429205823855574,-8.905705478813566,-0.1789300888334933,-0.025764115622454935,-9.036387064852745,-9.021741889902714,-9.013322017588024,-9.12416267573513,-9.21292750181598,-9.21157670969514,0.014645174950031148,0.023065047264720917,-0.08876482608084935,-0.08741403396001068
7,9.3e-05,9.3e-05,99324.3,9.2,70.39,8.3e-05,8.3e-05,99441.5,8.2,74.7,2004,2006,2.0938608810809,-0.07652488115390532,-8.79155038375442,-0.199865570994483,-0.07115052184605836,1.7169947492079132,-0.052429205823855574,-9.077591172258042,-0.18226059840297607,-0.13436007222784518,-9.282911064811017,-9.210041084334664,-9.204596299106356,-9.396669950167675,-9.390531662703445,-9.383487270822103,0.07286998047635329,0.07831476570466123,0.006138287464230174,0.013182679345572268
8,0.000112,0.000112,99315.1,11.1,69.4,8.5e-05,8.5e-05,99433.3,8.5,73.7,2004,2006,2.0938608810809,-0.07652488115390532,-8.761235449815105,-0.15509002856990534,-0.18139372625519143,1.7169947492079132,-0.052429205823855574,-9.09586430072928,-0.16087126192444456,-0.20769711614254327,-9.09701168666918,-9.085972393683349,-9.072091260339606,-9.372859301473957,-9.372079412752003,-9.361190017900745,0.011039292985831395,0.02492042632957414,0.000779888721954336,0.011669283573212397
9,0.000117,0.000117,99303.9,11.6,68.41,6.8e-05,6.8e-05,99424.8,6.8,72.71,2004,2006,2.0938608810809,-0.07652488115390532,-8.800917247764348,-0.14100515576780495,-0.07628207636501134,1.7169947492079132,-0.052429205823855574,-9.080784987684327,-0.166972157716743,-0.18135404122511067,-9.053336623166517,-9.096162427457273,-9.090324950629267,-9.596002852788168,-9.36747530574789,-9.35796705739351,-0.04282580429075544,-0.03698832746274938,0.22852754704027767,0.2380357953946568
10,0.000118,0.000118,99292.4,11.7,67.41,8.2e-05,8.2e-05,99418.0,8.2,71.71,2004,2006,2.0938608810809,-0.07652488115390532,-8.798420126567743,-0.16022460967402982,0.022403033768335363,1.7169947492079132,-0.052429205823855574,-9.051500154738255,-0.15944411520888307,0.022026695437277963,-9.04482593349861,-9.13390816895065,-9.13562255844726,-9.408791310700021,-9.325264863344009,-9.32641970549271,-0.0890822354520413,-0.09079662494865026,0.08352644735601267,0.08237160520731202
11,0.000125,0.000125,99280.6,12.4,66.42,8.9e-05,8.9e-05,99409.8,8.8,70.72,2004,2006,2.0938608810809,-0.07652488115390532,-8.696487043981826,-0.16024309370200807,-0.044868717984330966,1.7169947492079132,-0.052429205823855574,-9.054039563084782,-0.1366088514255978,-0.11418981661223382,-8.987196820661973,-9.032013789347841,-9.028580216036563,-9.326874188232134,-9.288596243677857,-9.282609362279706,-0.044816968685868375,-0.04138339537458968,0.038277944554277354,0.04426482595242831
12,0.000146,0.000146,99268.2,14.5,65.43,0.000118,0.000118,99401.0,11.7,69.73,2004,2006,2.0938608810809,-0.07652488115390532,-8.610307512948802,-0.13625918028262088,0.11186067325931999,1.7169947492079132,-0.052429205823855574,-8.914215789715142,-0.1277060094637106,-0.10010893126028782,-8.831903936255937,-8.895615280230732,-8.904175404957698,-9.04482593349861,-9.133486337406628,-9.128237705644777,-0.06371134397479494,-0.07227146870176071,-0.08866040390801899,-0.08341177214616735
13,0.00017,0.00017,99253.7,16.9,64.44,0.000125,0.000125,99389.3,12.5,68.73,2004,2006,2.0938608810809,-0.07652488115390532,-8.458732188778761,-0.13931132540412428,0.06672590649933899,1.7169947492079132,-0.052429205823855574,-8.867402493574167,-0.13287250770544243,-0.036303591788046756,-8.679712120914012,-8.750430723333988,-8.755536915398736,-8.987196820661973,-9.0955438916185,-9.093640523132498,-0.0707186024199764,-0.07582479448472412,-0.10834707095652618,-0.10644370247052493
14,0.000195,0.000195,99236.9,19.3,63.45,0.000132,0.000132,99376.8,13.1,67.74,2004,2006,2.0938608810809,-0.07652488115390532,-8.279524700145478,-0.14220470147250036,0.09380815754712318,1.7169947492079132,-0.052429205823855574,-8.691593638061905,-0.12496636644685521,0.0921861097317782,-8.542510999400527,-8.577281561664535,-8.584460219772096,-8.932708635377903,-8.906160233078747,-8.910993477599975,-0.034770562264007765,-0.041949220371568785,0.026548402299155782,0.021715157777927985
15,0.000259,0.000259,99217.6,25.7,62.46,0.000163,0.000163,99363.8,16.2,66.75,2004,2006,2.0938608810809,-0.07652488115390532,-8.036060072656944,-0.11980012199251995,-0.009674351033675884,1.7169947492079132,-0.052429205823855574,-8.54397855828861,-0.11392661964981203,0.11695141322852352,-8.258682496264736,-8.286904861645802,-8.286164533082708,-8.721760357157512,-8.739589966022344,-8.745721635737892,-0.028222365381065373,-0.02748203681797179,-0.017829608864831314,-0.023961278580379997
16,0.000345,0.000345,99191.9,34.2,61.48,0.000219,0.000219,99347.5,21.8,65.76,2004,2006,2.0938608810809,-0.07652488115390532,-7.7386794704188935,-0.10552700433221585,0.08289885697947971,1.7169947492079132,-0.052429205823855574,-8.331534216522227,-0.08922890680946223,0.2114823399456044,-7.971966140932914,-7.9596383366877745,-7.965982161865924,-8.426438828147774,-8.484739780991637,-8.495827632120756,0.012327804245139795,0.005983979066990663,-0.058300952843863385,-0.06938880397298242
