age,mx_m,qx_m,lx_m,dx_m,ex_m,mx_f,qx_f,lx_f,dx_f,ex_f,year_start,year_end
97,0.413422,0.342603,1053.9,361.1,2.23,0.334594,0.28664,3855.3,1105.1,2.59,1994,1996
98,0.408899,0.339491,692.8,235.2,2.13,0.361683,0.306293,2750.2,842.4,2.43,1994,1996
99,0.450223,0.367495,457.6,168.2,1.97,0.385577,0.323257,1907.8,616.7,2.29,1994,1996
100,0.488712,0.392743,289.5,113.7,1.83,0.415798,0.344232,1291.1,444.4,2.14,1994,1996
0,0.006745,0.006722,100000.0,672.2,74.24,0.005369,0.005354,100000.0,535.4,79.38,1995,1997
1,0.000496,0.000496,99327.8,49.2,73.74,0.000425,0.000425,99464.6,42.3,78.8,1995,1997
2,0.000305,0.000305,99278.6,30.3,72.78,0.000253,0.000253,99422.3,25.2,77.84,1995,1997
3,0.000227,0.000227,99248.3,22.5,71.8,0.000174,0.000174,99397.1,17.3,76.86,1995,1997
4,0.000191,0.000191,99225.7,18.9,70.82,0.000133,0.000133,99379.8,13.2,75.87,1995,1997
5,0.000168,0.000168,99206.8,16.7,69.83,0.000148,0.000148,99366.6,14.7,74.88,1995,1997
6,0.000151,0.000151,99190.1,15.0,68.84,0.000127,0.000127,99351.9,12.6,73.89,1995,1997
7,0.000123,0.000123,99175.1,12.2,67.85,0.000103,0.000103,99339.3,10.2,72.9,1995,1997
8,0.000152,0.000152,99163.0,15.1,66.86,9.4e-05,9.4e-05,99329.1,9.3,71.91,1995,1997
9,0.000157,0.000157,99147.8,15.6,65.87,0.000111,0.000111,99319.8,11.0,70.91,1995,1997
10,0.000163,0.000163,99132.3,16.2,64.88,0.000121,0.000121,99308.8,12.0,69.92,1995,1997
11,0.000159,0.000159,99116.1,15.7,63.89,0.000105,0.000105,99296.7,10.4,68.93,1995,1997
12,0.000196,0.000196,99100.4,19.4,62.9,0.000113,0.000113,99286.3,11.2,67.94,1995,1997
13,0.000213,0.000213,99081.0,21.1,61.92,0.000145,0.000145,99275.1,14.4,66.95,1995,1997
14,0.00026,0.00026,99059.8,25.8,60.93,0.000184,0.000184,99260.7,18.2,65.95,1995,1997
15,0.000324,0.000324,99034.1,32.1,59.95,0.000235,0.000235,99242.4,23.3,64.97,1995,1997
16,0.000427,0.000426,99002.0,42.2,58.96,0.000249,0.000249,99219.1,24.7,63.98,1995,1997
17,0.000673,0.000673,98959.8,66.6,57.99,0.00029,0.00029,99194.4,28.8,63.0,1995,1997
18,0.000871,0.00087,98893.1,86.1,57.03,0.000307,0.000307,99165.7,30.4,62.02,1995,1997
19,0.000893,0.000893,98807.1,88.2,56.08,0.000316,0.000316,99135.2,31.3,61.03,1995,1997
20,0.000905,0.000904,98718.8,89.3,55.13,0.000303,0.000303,99103.9,30.0,60.05,1995,1997
21,0.00102,0.001019,98629.6,100.5,54.18,0.000349,0.000349,99073.9,34.6,59.07,1995,1997
22,0.000915,0.000914,98529.1,90.1,53.23,0.000308,0.000308,99039.3,30.5,58.09,1995,1997
23,0.000895,0.000895,98439.0,88.1,52.28,0.000306,0.000305,99008.8,30.2,57.11,1995,1997
24,0.000912,0.000911,98350.9,89.6,51.33,0.000339,0.000339,98978.6,33.6,56.13,1995,1997
25,0.00096,0.00096,98261.3,94.3,50.37,0.000334,0.000334,98945.0,33.0,55.15,1995,1997
26,0.000899,0.000898,98167.0,88.2,49.42,0.000344,0.000344,98912.0,34.0,54.16,1995,1997
27,0.00094,0.00094,98078.8,92.2,48.46,0.000396,0.000396,98878.0,39.1,53.18,1995,1997
28,0.000982,0.000982,97986.6,96.2,47.51,0.00038,0.00038,98838.8,37.5,52.2,1995,1997
29,0.001024,0.001024,97890.4,100.2,46.56,0.000422,0.000422,98801.3,41.7,51.22,1995,1997
30,0.001028,0.001027,97790.2,100.4,45.6,0.000445,0.000445,98759.6,43.9,50.25,1995,1997
31,0.001096,0.001096,97689.8,107.0,44.65,0.000476,0.000476,98715.7,47.0,49.27,1995,1997
32,0.001108,0.001107,97582.7,108.0,43.7,0.000539,0.000539,98668.7,53.2,48.29,1995,1997
33,0.001132,0.001131,97474.7,110.2,42.75,0.000575,0.000575,98615.5,56.7,47.32,1995,1997
34,0.001168,0.001167,97364.5,113.6,41.79,0.000615,0.000615,98558.9,60.6,46.34,1995,1997
35,0.00118,0.001179,97250.8,114.7,40.84,0.000709,0.000709,98498.3,69.8,45.37,1995,1997
36,0.001236,0.001235,97136.1,120.0,39.89,0.00074,0.00074,98428.4,72.8,44.4,1995,1997
37,0.001343,0.001342,97016.2,130.2,38.94,0.000794,0.000794,98355.6,78.1,43.44,1995,1997
38,0.001467,0.001466,96885.9,142.0,37.99,0.000913,0.000912,98277.5,89.7,42.47,1995,1997
39,0.00161,0.001609,96743.9,155.6,37.04,0.000976,0.000976,98187.9,95.8,41.51,1995,1997
40,0.00177,0.001769,96588.3,170.8,36.1,0.00107,0.001069,98092.0,104.9,40.55,1995,1997
41,0.001893,0.001891,96417.5,182.3,35.17,0.001164,0.001163,97987.2,114.0,39.59,1995,1997
42,0.002065,0.002062,96235.1,198.5,34.23,0.001301,0.0013,97873.2,127.2,38.64,1995,1997
43,0.002298,0.002296,96036.7,220.5,33.3,0.001481,0.00148,97745.9,144.7,37.69,1995,1997
44,0.002387,0.002385,95816.2,228.5,32.38,0.001605,0.001604,97601.2,156.6,36.74,1995,1997
45,0.002733,0.002729,95587.7,260.9,31.45,0.001767,0.001765,97444.7,172.0,35.8,1995,1997
46,0.002893,0.002888,95326.8,275.3,30.54,0.001889,0.001887,97272.7,183.6,34.86,1995,1997
47,0.003146,0.003141,95051.5,298.6,29.63,0.00213,0.002127,97089.1,206.5,33.93,1995,1997
48,0.003388,0.003382,94752.9,320.4,28.72,0.00226,0.002257,96882.6,218.7,33.0,1995,1997
49,0.003816,0.003808,94432.5,359.6,27.81,0.002472,0.002469,96663.9,238.7,32.07,1995,1997
50,0.004178,0.00417,94072.8,392.3,26.92,0.002851,0.002847,96425.2,274.5,31.15,1995,1997
51,0.004697,0.004686,93680.6,439.0,26.03,0.003249,0.003244,96150.7,311.9,30.24,1995,1997
52,0.005314,0.0053,93241.6,494.2,25.15,0.003468,0.003462,95838.8,331.8,29.33,1995,1997
53,0.00601,0.005992,92747.4,555.7,24.28,0.003773,0.003766,95507.0,359.7,28.43,1995,1997
54,0.006646,0.006624,92191.7,610.7,23.42,0.004094,0.004085,95147.3,388.7,27.54,1995,1997
55,0.007426,0.007398,91581.0,677.6,22.58,0.004574,0.004564,94758.6,432.5,26.65,1995,1997
56,0.008263,0.008229,90903.5,748.0,21.74,0.004921,0.004909,94326.1,463.0,25.77,1995,1997
57,0.009153,0.009111,90155.4,821.4,20.92,0.005541,0.005526,93863.1,518.7,24.9,1995,1997
58,0.009966,0.009917,89334.0,885.9,20.1,0.006095,0.006076,93344.4,567.2,24.03,1995,1997
59,0.011136,0.011074,88448.1,979.5,19.3,0.00663,0.006608,92777.2,613.1,23.17,1995,1997
60,0.012481,0.012403,87468.6,1084.9,18.51,0.007467,0.00744,92164.2,685.7,22.33,1995,1997
61,0.013801,0.013706,86383.7,1184.0,17.74,0.008244,0.00821,91478.5,751.0,21.49,1995,1997
62,0.015392,0.015275,85199.7,1301.4,16.98,0.009126,0.009084,90727.5,824.2,20.66,1995,1997
63,0.017312,0.017164,83898.3,1440.0,16.23,0.009872,0.009824,89903.3,883.2,19.85,1995,1997
64,0.019471,0.019283,82458.3,1590.0,15.51,0.01117,0.011108,89020.1,988.8,19.04,1995,1997
65,0.021709,0.021476,80868.3,1736.7,14.8,0.012729,0.012648,88031.3,1113.5,18.25,1995,1997
66,0.023844,0.023563,79131.6,1864.6,14.12,0.014008,0.013911,86917.8,1209.1,17.48,1995,1997
67,0.026834,0.026479,77267.0,2045.9,13.44,0.015423,0.015305,85708.7,1311.7,16.71,1995,1997
68,0.029864,0.029424,75221.1,2213.3,12.8,0.017505,0.017353,84397.0,1464.5,15.97,1995,1997
69,0.033067,0.032529,73007.8,2374.8,12.17,0.019282,0.019098,82932.5,1583.8,15.24,1995,1997
70,0.036812,0.036147,70632.9,2553.2,11.56,0.021612,0.021381,81348.6,1739.3,14.53,1995,1997
71,0.040624,0.039815,68079.8,2710.6,10.98,0.02385,0.023569,79609.3,1876.3,13.83,1995,1997
72,0.04502,0.044029,65369.1,2878.1,10.41,0.026624,0.026274,77733.0,2042.4,13.16,1995,1997
73,0.049392,0.048201,62491.0,3012.1,9.87,0.029525,0.029095,75690.6,2202.2,12.5,1995,1997
74,0.054734,0.053276,59478.9,3168.8,9.34,0.031966,0.031463,73488.4,2312.1,11.86,1995,1997
75,0.058743,0.057067,56310.1,3213.5,8.84,0.035256,0.034645,71176.2,2465.9,11.23,1995,1997
76,0.064834,0.062798,53096.7,3334.4,8.34,0.038892,0.03815,68710.3,2621.3,10.61,1995,1997
77,0.070341,0.067951,49762.3,3381.4,7.87,0.043042,0.042135,66089.0,2784.6,10.01,1995,1997
78,0.078929,0.075933,46380.9,3521.8,7.41,0.048461,0.047315,63304.4,2995.2,9.43,1995,1997
79,0.087452,0.083788,42859.1,3591.1,6.97,0.054059,0.052637,60309.1,3174.5,8.87,1995,1997
80,0.096113,0.091706,39268.0,3601.1,6.57,0.059823,0.058086,57134.7,3318.7,8.34,1995,1997
81,0.104293,0.099124,35666.9,3535.4,6.18,0.06659,0.064445,53815.9,3468.1,7.82,1995,1997
82,0.115379,0.109086,32131.4,3505.1,5.8,0.074459,0.071787,50347.8,3614.3,7.33,1995,1997
83,0.126466,0.118945,28626.3,3405.0,5.45,0.083085,0.079771,46733.5,3728.0,6.85,1995,1997
84,0.136883,0.128115,25221.4,3231.2,5.12,0.092643,0.088542,43005.5,3807.8,6.4,1995,1997
85,0.151479,0.140814,21990.1,3096.5,4.8,0.103075,0.098023,39197.7,3842.3,5.98,1995,1997
86,0.166078,0.153345,18893.6,2897.2,4.51,0.115849,0.109506,35355.4,3871.6,5.57,1995,1997
87,0.180462,0.165526,15996.4,2647.8,4.23,0.127236,0.119626,31483.8,3766.3,5.2,1995,1997
88,0.196461,0.178889,13348.6,2387.9,3.97,0.141881,0.132483,27717.5,3672.1,4.84,1995,1997
89,0.214939,0.194081,10960.7,2127.3,3.73,0.158534,0.14689,24045.4,3532.0,4.5,1995,1997
90,0.225092,0.202322,8833.4,1787.2,3.5,0.174254,0.160288,20513.4,3288.1,4.19,1995,1997
91,0.245136,0.21837,7046.2,1538.7,3.27,0.193454,0.176392,17225.3,3038.4,3.89,1995,1997
92,0.27609,0.2426,5507.5,1336.1,3.04,0.213328,0.192767,14186.9,2734.8,3.62,1995,1997
93,0.298505,0.259739,4171.4,1083.5,2.85,0.235135,0.210399,11452.2,2409.5,3.36,1995,1997
94,0.319444,0.275448,3087.9,850.6,2.68,0.26523,0.234175,9042.6,2117.6,3.12,1995,1997
95,0.348769,0.29698,2237.4,664.5,2.51,0.284813,0.24931,6925.1,1726.5,2.92,1995,1997
96,0.380291,0.319533,1572.9,502.6,2.36,0.315042,0.272169,5198.6,1414.9,2.73,1995,1997
97,0.406017,0.337501,1070.3,361.2,2.23,0.334976,0.28692,3783.7,1085.6,2.56,1995,1997
98,0.41021,0.340394,709.1,241.4,2.11,0.360948,0.305766,2698.1,825.0,2.39,1995,1997
99,0.460469,0.374293,467.7,175.1,1.94,0.398357,0.332191,1873.1,622.2,2.22,1995,1997
100,0.489227,0.393075,292.7,115.0,1.8,0.435688,0.357754,1250.9,447.5,2.08,1995,1997
0,0.006562,0.006541,100000.0,654.1,74.49,0.005225,0.005211,100000.0,521.1,79.55,1996,1998
1,0.000512,0.000512,99345.9,50.9,73.98,0.000413,0.000413,99478.9,41.1,78.96,1996,1998
2,0.000314,0.000314,99295.0,31.2,73.02,0.000265,0.000265,99437.8,26.3,78.0,1996,1998
3,0.000218,0.000218,99263.8,21.7,72.04,0.000167,0.000167,99411.4,16.6,77.02,1996,1998
4,0.000202,0.000201,99242.1,20.0,71.05,0.000121,0.000121,99394.8,12.0,76.03,1996,1998
5,0.000163,0.000163,99222.1,16.2,70.07,0.000137,0.000137,99382.8,13.6,75.04,1996,1998
6,0.000142,0.000142,99206.0,14.1,69.08,0.00013,0.00013,99369.2,12.9,74.05,1996,1998
7,0.000135,0.000135,99191.9,13.4,68.09,0.000105,0.000105,99356.3,10.5,73.06,1996,1998
8,0.000144,0.000144,99178.6,14.2,67.1,9.2e-05,9.2e-05,99345.8,9.2,72.07,1996,1998
9,0.000144,0.000144,99164.3,14.3,66.11,0.000118,0.000118,99336.7,11.7,71.07,1996,1998
10,0.000146,0.000146,99150.0,14.5,65.12,0.000102,0.000102,99325.0,10.1,70.08,1996,1998
11,0.000166,0.000166,99135.6,16.5,64.13,0.000101,0.000101,99314.8,10.0,69.09,1996,1998
12,0.000183,0.000183,99119.1,18.1,63.14,0.000121,0.000121,99304.8,12.0,68.09,1996,1998
13,0.000209,0.000209,99101.0,20.7,62.15,0.000139,0.000139,99292.7,13.8,67.1,1996,1998
14,0.00026,0.00026,99080.3,25.8,61.16,0.000169,0.000169,99279.0,16.8,66.11,1996,1998
15,0.000316,0.000316,99054.5,31.3,60.18,0.00022,0.00022,99262.2,21.8,65.12,1996,1998
16,0.000465,0.000465,99023.2,46.0,59.2,0.000271,0.000271,99240.4,26.9,64.14,1996,1998
17,0.000627,0.000626,98977.2,62.0,58.22,0.000308,0.000308,99213.5,30.6,63.15,1996,1998
18,0.000857,0.000857,98915.2,84.8,57.26,0.000311,0.000311,99182.9,30.9,62.17,1996,1998
19,0.000901,0.0009,98830.5,89.0,56.31,0.000309,0.000309,99152.0,30.7,61.19,1996,1998
20,0.000887,0.000887,98741.5,87.6,55.36,0.000312,0.000312,99121.4,30.9,60.21,1996,1998
21,0.000978,0.000978,98653.9,96.5,54.41,0.000343,0.000343,99090.5,33.9,59.23,1996,1998
22,0.00094,0.00094,98557.4,92.6,53.46,0.000313,0.000313,99056.5,31.0,58.25,1996,1998
23,0.000929,0.000929,98464.8,91.5,52.51,0.000314,0.000313,99025.5,31.0,57.27,1996,1998
24,0.00094,0.000939,98373.3,92.4,51.56,0.000338,0.000338,98994.4,33.4,56.29,1996,1998
25,0.000981,0.000981,98280.9,96.4,50.61,0.000359,0.000359,98961.0,35.5,55.3,1996,1998
26,0.000934,0.000934,98184.5,91.7,49.66,0.000341,0.000341,98925.5,33.8,54.32,1996,1998
27,0.000931,0.000931,98092.9,91.3,48.7,0.000367,0.000366,98891.7,36.2,53.34,1996,1998
28,0.000992,0.000991,98001.6,97.2,47.75,0.000391,0.000391,98855.5,38.6,52.36,1996,1998
29,0.001023,0.001022,97904.4,100.1,46.79,0.000425,0.000425,98816.9,42.0,51.38,1996,1998
30,0.001038,0.001037,97804.3,101.4,45.84,0.000459,0.000459,98774.9,45.4,50.4,1996,1998
31,0.001073,0.001073,97702.9,104.8,44.89,0.000481,0.000481,98729.5,47.5,49.43,1996,1998
32,0.001124,0.001123,97598.0,109.6,43.94,0.000505,0.000505,98682.0,49.8,48.45,1996,1998
33,0.001152,0.001152,97488.4,112.3,42.98,0.000557,0.000557,98632.2,54.9,47.47,1996,1998
34,0.001141,0.00114,97376.2,111.0,42.03,0.000581,0.000581,98577.2,57.2,46.5,1996,1998
35,0.001197,0.001196,97265.1,116.4,41.08,0.000687,0.000686,98520.0,67.6,45.53,1996,1998
36,0.001211,0.00121,97148.7,117.6,40.13,0.000753,0.000753,98452.4,74.2,44.56,1996,1998
37,0.00136,0.001359,97031.2,131.9,39.18,0.00081,0.000809,98378.2,79.6,43.59,1996,1998
38,0.001422,0.001421,96899.3,137.7,38.23,0.000904,0.000904,98298.6,88.8,42.63,1996,1998
39,0.001608,0.001606,96761.6,155.4,37.28,0.000958,0.000957,98209.8,94.0,41.66,1996,1998
40,0.001709,0.001708,96606.2,165.0,36.34,0.001044,0.001043,98115.8,102.4,40.7,1996,1998
41,0.001865,0.001863,96441.2,179.7,35.4,0.001163,0.001163,98013.4,113.9,39.75,1996,1998
42,0.002012,0.00201,96261.5,193.5,34.47,0.001276,0.001275,97899.5,124.8,38.79,1996,1998
43,0.002288,0.002285,96068.0,219.5,33.54,0.001485,0.001483,97774.6,145.0,37.84,1996,1998
44,0.002431,0.002428,95848.5,232.7,32.61,0.001586,0.001585,97629.6,154.7,36.9,1996,1998
45,0.00274,0.002736,95615.7,261.6,31.69,0.001731,0.00173,97474.8,168.6,35.95,1996,1998
46,0.002871,0.002867,95354.1,273.4,30.78,0.001842,0.00184,97306.2,179.0,35.02,1996,1998
47,0.003218,0.003213,95080.7,305.5,29.86,0.002105,0.002103,97127.2,204.2,34.08,1996,1998
48,0.003388,0.003383,94775.2,320.6,28.96,0.002253,0.002251,96923.0,218.1,33.15,1996,1998
49,0.003723,0.003716,94454.6,351.0,28.05,0.002432,0.002429,96704.8,234.9,32.22,1996,1998
50,0.004007,0.003999,94103.6,376.3,27.16,0.002779,0.002775,96469.9,267.7,31.3,1996,1998
51,0.004557,0.004546,93727.3,426.1,26.26,0.003127,0.003122,96202.2,300.3,30.39,1996,1998
52,0.005264,0.00525,93301.2,489.9,25.38,0.003406,0.0034,95901.9,326.1,29.48,1996,1998
53,0.005828,0.005811,92811.3,539.3,24.51,0.003659,0.003652,95575.8,349.1,28.58,1996,1998
54,0.006551,0.006529,92272.0,602.5,23.65,0.004045,0.004037,95226.7,384.4,27.68,1996,1998
55,0.007266,0.00724,91669.6,663.7,22.81,0.004477,0.004467,94842.3,423.7,26.79,1996,1998
56,0.008079,0.008046,91005.9,732.3,21.97,0.00476,0.004748,94418.6,448.3,25.91,1996,1998
57,0.008987,0.008947,90273.6,807.6,21.14,0.005527,0.005511,93970.3,517.9,25.03,1996,1998
58,0.009902,0.009853,89466.0,881.5,20.33,0.005974,0.005956,93452.4,556.6,24.17,1996,1998
59,0.010894,0.010835,88584.5,959.8,19.53,0.006597,0.006575,92895.8,610.8,23.31,1996,1998
60,0.012029,0.011957,87624.7,1047.7,18.74,0.007311,0.007284,92285.0,672.2,22.46,1996,1998
61,0.013475,0.013385,86576.9,1158.8,17.96,0.008018,0.007986,91612.8,731.6,21.62,1996,1998
62,0.014933,0.014822,85418.1,1266.1,17.19,0.008999,0.008959,90881.2,814.2,20.79,1996,1998
63,0.016797,0.016658,84152.0,1401.8,16.44,0.00949,0.009445,90067.0,850.7,19.97,1996,1998
64,0.018796,0.018621,82750.3,1540.9,15.71,0.010911,0.010852,89216.3,968.2,19.16,1996,1998
65,0.020982,0.020764,81209.4,1686.2,15.0,0.012144,0.01207,88248.1,1065.2,18.37,1996,1998
66,0.022862,0.022603,79523.2,1797.5,14.31,0.013513,0.013423,87182.9,1170.2,17.58,1996,1998
67,0.025747,0.02542,77725.7,1975.8,13.63,0.015183,0.015068,86012.7,1296.1,16.82,1996,1998
68,0.02883,0.02842,75749.9,2152.8,12.97,0.016876,0.016735,84716.6,1417.7,16.07,1996,1998
69,0.03185,0.03135,73597.1,2307.3,12.34,0.018947,0.018769,83298.9,1563.5,15.33,1996,1998
70,0.035858,0.035226,71289.8,2511.3,11.72,0.021119,0.020899,81735.4,1708.2,14.61,1996,1998
71,0.039366,0.038606,68778.5,2655.3,11.13,0.023441,0.023169,80027.3,1854.2,13.92,1996,1998
72,0.04374,0.042804,66123.2,2830.3,10.56,0.026213,0.025874,78173.1,2022.7,13.23,1996,1998
73,0.047883,0.046763,63292.9,2959.8,10.01,0.029077,0.02866,76150.4,2182.5,12.57,1996,1998
74,0.053635,0.052234,60333.1,3151.5,9.47,0.031554,0.031064,73967.9,2297.7,11.93,1996,1998
75,0.058027,0.056391,57181.7,3224.5,8.97,0.034796,0.034201,71670.2,2451.2,11.29,1996,1998
76,0.063271,0.061331,53957.1,3309.2,8.47,0.038419,0.037695,69219.0,2609.2,10.68,1996,1998
77,0.068361,0.066102,50647.9,3347.9,7.99,0.042434,0.041552,66609.8,2767.8,10.08,1996,1998
78,0.075499,0.072752,47300.0,3441.2,7.52,0.047354,0.046259,63842.0,2953.3,9.49,1996,1998
79,0.084339,0.080927,43858.8,3549.3,7.08,0.052653,0.051302,60888.8,3123.7,8.93,1996,1998
80,0.094219,0.08998,40309.5,3627.0,6.65,0.059316,0.057608,57765.1,3327.7,8.38,1996,1998
81,0.101584,0.096674,36682.4,3546.2,6.26,0.065775,0.063681,54437.4,3466.6,7.86,1996,1998
82,0.112391,0.106411,33136.2,3526.1,5.88,0.073977,0.071338,50970.7,3636.2,7.36,1996,1998
83,0.12391,0.116681,29610.1,3454.9,5.52,0.082253,0.079004,47334.6,3739.6,6.89,1996,1998
84,0.134763,0.126256,26155.2,3302.2,5.18,0.091345,0.087356,43595.0,3808.3,6.44,1996,1998
85,0.149284,0.138915,22853.0,3174.6,4.86,0.101298,0.096415,39786.7,3836.0,6.01,1996,1998
86,0.162476,0.150268,19678.3,2957.0,4.56,0.114954,0.108706,35950.7,3908.0,5.6,1996,1998
87,0.178442,0.163825,16721.3,2739.4,4.28,0.126435,0.118917,32042.6,3810.4,5.22,1996,1998
88,0.19234,0.175466,13981.9,2453.3,4.02,0.141198,0.131887,28232.2,3723.5,4.86,1996,1998
89,0.213183,0.192648,11528.6,2221.0,3.77,0.157694,0.146169,24508.7,3582.4,4.52,1996,1998
90,0.222482,0.200211,9307.6,1863.5,3.55,0.172032,0.158407,20926.3,3314.9,4.2,1996,1998
91,0.242113,0.215969,7444.1,1607.7,3.32,0.192006,0.175188,17611.5,3085.3,3.9,1996,1998
92,0.268966,0.237083,5836.4,1383.7,3.1,0.213557,0.192954,14526.1,2802.9,3.62,1996,1998
93,0.291463,0.25439,4452.7,1132.7,2.9,0.235661,0.21082,11723.3,2471.5,3.37,1996,1998
94,0.313031,0.270668,3320.0,898.6,2.72,0.261501,0.231263,9251.8,2139.6,3.14,1996,1998
95,0.343265,0.29298,2421.4,709.4,2.55,0.283028,0.247941,7112.2,1763.4,2.93,1996,1998
96,0.366572,0.309792,1712.0,530.4,2.39,0.310349,0.26866,5348.8,1437.0,2.73,1996,1998
97,0.398388,0.332213,1181.6,392.5,2.24,0.336535,0.288063,3911.8,1126.8,2.55,1996,1998
98,0.405006,0.336803,789.1,265.8,2.11,0.357957,0.303616,2784.9,845.6,2.38,1996,1998
99,0.458156,0.372764,523.3,195.1,1.93,0.394228,0.329315,1939.4,638.7,2.21,1996,1998
100,0.498771,0.399213,328.2,131.0,1.77,0.450015,0.367357,1300.7,477.8,2.04,1996,1998
0,0.006416,0.006396,100000.0,639.6,74.73,0.005116,0.005103,100000.0,510.3,79.7,1997,1999
1,0.000515,0.000515,99360.4,51.1,74.21,0.000402,0.000402,99489.7,40.0,79.1,1997,1999
2,0.000316,0.000316,99309.3,31.3,73.25,0.000268,0.000268,99449.7,26.7,78.14,1997,1999
3,0.00022,0.00022,99278.0,21.9,72.27,0.000173,0.000172,99423.1,17.2,77.16,1997,1999
4,0.000189,0.000189,99256.1,18.7,71.29,0.000116,0.000116,99405.9,11.5,76.17,1997,1999
5,0.000156,0.000156,99237.3,15.5,70.3,0.000126,0.000126,99394.4,12.5,75.18,1997,1999
6,0.000144,0.000144,99221.8,14.2,69.31,0.000126,0.000126,99381.9,12.5,74.19,1997,1999
7,0.000146,0.000146,99207.6,14.5,68.32,0.000108,0.000108,99369.4,10.8,73.2,1997,1999
8,0.000145,0.000145,99193.1,14.3,67.33,9.6e-05,9.6e-05,99358.7,9.6,72.2,1997,1999
9,0.000131,0.000131,99178.8,13.0,66.34,0.000106,0.000106,99349.1,10.5,71.21,1997,1999
10,0.000148,0.000148,99165.8,14.7,65.35,0.000116,0.000116,99338.6,11.5,70.22,1997,1999
11,0.000157,0.000157,99151.1,15.6,64.36,0.000118,0.000118,99327.1,11.7,69.23,1997,1999
12,0.000178,0.000178,99135.5,17.7,63.37,0.000134,0.000134,99315.4,13.3,68.24,1997,1999
13,0.000191,0.000191,99117.9,19.0,62.38,0.000134,0.000134,99302.1,13.3,67.24,1997,1999
14,0.000243,0.000243,99098.9,24.1,61.39,0.000145,0.000145,99288.8,14.4,66.25,1997,1999
15,0.000288,0.000288,99074.8,28.5,60.41,0.000218,0.000218,99274.4,21.6,65.26,1997,1999
16,0.000473,0.000473,99046.3,46.8,59.42,0.000259,0.000259,99252.8,25.7,64.28,1997,1999
17,0.000608,0.000608,98999.5,60.2,58.45,0.000311,0.000311,99227.1,30.9,63.29,1997,1999
18,0.000814,0.000814,98939.3,80.5,57.49,0.000307,0.000307,99196.2,30.4,62.31,1997,1999
19,0.000921,0.000921,98858.8,91.0,56.53,0.000303,0.000303,99165.8,30.0,61.33,1997,1999
20,0.000894,0.000893,98767.8,88.2,55.59,0.00031,0.00031,99135.8,30.8,60.35,1997,1999
21,0.000943,0.000942,98679.6,93.0,54.64,0.000346,0.000346,99105.0,34.3,59.37,1997,1999
22,0.00092,0.000919,98586.6,90.6,53.69,0.000337,0.000337,99070.7,33.4,58.39,1997,1999
23,0.000956,0.000955,98496.0,94.1,52.74,0.000288,0.000288,99037.4,28.5,57.41,1997,1999
24,0.000962,0.000962,98401.9,94.6,51.79,0.00035,0.00035,99008.9,34.6,56.43,1997,1999
25,0.000984,0.000984,98307.3,96.7,50.83,0.00034,0.00034,98974.2,33.6,55.44,1997,1999
26,0.000974,0.000974,98210.6,95.7,49.88,0.000334,0.000334,98940.6,33.1,54.46,1997,1999
27,0.000969,0.000969,98114.9,95.0,48.93,0.000352,0.000352,98907.5,34.8,53.48,1997,1999
28,0.000993,0.000993,98019.9,97.3,47.98,0.000391,0.000391,98872.7,38.7,52.5,1997,1999
29,0.001046,0.001046,97922.6,102.4,47.03,0.000413,0.000413,98834.0,40.8,51.52,1997,1999
30,0.001025,0.001024,97820.1,100.2,46.08,0.000455,0.000454,98793.3,44.9,50.54,1997,1999
31,0.001042,0.001041,97720.0,101.7,45.12,0.000484,0.000484,98748.4,47.8,49.56,1997,1999
32,0.001127,0.001127,97618.2,110.0,44.17,0.000471,0.000471,98700.6,46.4,48.59,1997,1999
33,0.001167,0.001166,97508.2,113.7,43.22,0.000553,0.000553,98654.1,54.6,47.61,1997,1999
34,0.001145,0.001144,97394.5,111.4,42.27,0.000563,0.000563,98599.5,55.5,46.64,1997,1999
35,0.001196,0.001196,97283.1,116.3,41.32,0.000666,0.000666,98544.0,65.6,45.66,1997,1999
36,0.001211,0.001211,97166.8,117.6,40.36,0.000731,0.00073,98478.4,71.9,44.69,1997,1999
37,0.001348,0.001347,97049.1,130.7,39.41,0.0008,0.000799,98406.5,78.7,43.73,1997,1999
38,0.001427,0.001426,96918.4,138.2,38.46,0.000858,0.000857,98327.8,84.3,42.76,1997,1999
39,0.001555,0.001554,96780.2,150.4,37.52,0.000944,0.000944,98243.5,92.7,41.8,1997,1999
40,0.001654,0.001653,96629.8,159.7,36.58,0.001035,0.001035,98150.8,101.6,40.83,1997,1999
41,0.001879,0.001877,96470.0,181.1,35.64,0.001159,0.001158,98049.2,113.5,39.88,1997,1999
42,0.001993,0.001991,96289.0,191.7,34.7,0.001293,0.001292,97935.7,126.5,38.92,1997,1999
43,0.002212,0.00221,96097.3,212.3,33.77,0.001463,0.001462,97809.2,143.0,37.97,1997,1999
44,0.002401,0.002398,95884.9,229.9,32.84,0.001624,0.001623,97666.2,158.5,37.03,1997,1999
45,0.002638,0.002635,95655.0,252.0,31.92,0.001703,0.001702,97507.7,165.9,36.09,1997,1999
46,0.002861,0.002857,95403.0,272.6,31.01,0.001826,0.001824,97341.8,177.6,35.15,1997,1999
47,0.003217,0.003212,95130.4,305.5,30.09,0.002106,0.002104,97164.2,204.4,34.21,1997,1999
48,0.003386,0.00338,94824.9,320.5,29.19,0.002283,0.00228,96959.8,221.1,33.28,1997,1999
